11196193	ovarian cancer
11197871	SMAD4	p53
11200146	Gemcitabine
11202197	Gemcitabine
11204661	breast cancer	ovarian cancer	Gemcitabine
11207041	BRCA2	colon cancer	ovarian cancer	breast-ovarian cancer
11234897	p53
11237215	Diabetes
11237751	colon cancer
11243547	hereditary pancreatitis
11244980	p53
11248065	SMAD4	ACVR1B
11249034	Gemcitabine
11249079	Diabetes
11256843	Gemcitabine
11258776	Gemcitabine
11266395	Diabetes	diabetes mellitus
11276379	CDKN2A	hereditary pancreatitis
11276380	Gemcitabine
11278805	SMAD4
11280764	colon cancer
11288952	breast cancer
11291072	pancreatic ductal adenocarcinoma
11291097	Gemcitabine
11291558	BRCA1	CDKN2A	Diabetes	diabetes mellitus
11295057	colon cancer
11295060	colon cancer	breast cancer
11300493	pancreatic ductal adenocarcinoma
11301841	breast cancer	Gemcitabine
11309327	breast cancer
11313791	p53
11313805	p53
11318263	Gemcitabine
11320054	ovarian cancer
11323508	SMAD4	MADH4	p53
11326695	Gemcitabine
11331476	pancreatic ductal adenocarcinoma
11332152	p53
11335092	pancreatic ductal adenocarcinoma
11345025	Gemcitabine
11345135	p53
11350723	colon cancer	Gemcitabine
11358795	p53
11368504	Diabetes	diabetes mellitus
11373058	pancreatic ductal adenocarcinoma
11376563	breast cancer
11379357	pancreatic ductal adenocarcinoma
11382316	p53
11385246	Diabetes	diabetes mellitus	hereditary pancreatitis
11385253	Gemcitabine
11385254	BRCA2	STK11	PRSS1	Peutz-Jeghers syndrome
11391801	SMAD4
11392877	colon cancer	breast cancer
11396207	p53
11396427	Diabetes	diabetes mellitus
11404504	Gemcitabine
11406647	ovarian cancer
11408799	Gemcitabine
11410867	SMAD4
11427987	p53
11441927	breast cancer	ovarian cancer
11441941	Gemcitabine
11448279	hereditary pancreatitis
1145157	hereditary pancreatitis
11455476	p53
11459282	Gemcitabine
11461162	Diabetes
11462943	Diabetes
11462946	Gemcitabine
11467769	Gemcitabine
11474289	Diabetes	diabetes mellitus
11476989	pancreatic ductal adenocarcinoma
11481349	Gemcitabine
11483344	Gemcitabine
11489798	Gemcitabine
11489836	colon cancer	Gemcitabine
11490361	Gemcitabine
11490843	BRCA2	p53	pancreatic ductal adenocarcinoma
11490848	p53
11496326	Gemcitabine
11497260	MGI-114
11497278	p53
11504378	breast cancer
11504793	Gemcitabine
11509056	Diabetes	diabetes mellitus
11510031	Gemcitabine
11510032	Gemcitabine
11510033	Gemcitabine
11513873	colon cancer
11516199	Gemcitabine
11520255	p53
11522748	Diabetes	diabetes mellitus
11523052	p53	pancreatic ductal adenocarcinoma
11555835	Diabetes	diabetes mellitus
11558629	Gemcitabine
11560155	Gemcitabine
11561600	pancreatic ductal adenocarcinoma
11561601	p53
11561602	p53
11561603	BRCA2	STK11	Peutz-Jeghers syndrome	ovarian cancer	breast-ovarian cancer	hereditary pancreatitis
11561609	Gemcitabine
11561610	p53	Gemcitabine
11562767	breast cancer
11572580	Gemcitabine
11585734	p53	Gemcitabine
11585973	breast cancer
11586094	pancreatic ductal adenocarcinoma
11590321	pancreatic ductal adenocarcinoma
11590323	Gemcitabine
11595724	Gemcitabine
11600471	Diabetes
11601175	p53
11668204	Diabetes	diabetes mellitus
11668508	Gemcitabine
11674754	TERT	Gemcitabine
11681259	Gemcitabine
11685556	SMAD4
11687897	CDKN2
11694525	p53
11701098	Gemcitabine
11702956	Gemcitabine
11704320	Gemcitabine
11709563	Gemcitabine
11713592	breast cancer
11716884	pancreatic ductal adenocarcinoma
11741177	Diabetes	diabetes mellitus
11741178	p53
11741799	p53
11743211	Gemcitabine
11748429	breast cancer
11751405	SMAD4	MADH4	p53
11751474	SMAD4	pancreatic ductal adenocarcinoma
11751476	ovarian cancer
11752085	Gemcitabine
11753042	p53
11753795	p53
11753800	hereditary pancreatitis
11758254	p53
11766769	pancreatic ductal adenocarcinoma
11768272	pancreatic ductal adenocarcinoma
11774294	Gemcitabine
11776753	Gemcitabine
11779435	colon cancer
11783110	SMAD4
11786589	Gemcitabine
11792148	pancreatic ductal adenocarcinoma
11793433	breast cancer
11807902	CDKN2A	G101W
11813599	colon cancer
11823707	breast cancer	ovarian cancer	Gemcitabine
11825326	Gemcitabine
11839677	colon cancer	Gemcitabine
11843026	Diabetes
11854543	colon cancer
11854615	Diabetes
11854690	p53
11857496	breast cancer
11866987	SMAD4
11867199	colon cancer
11870159	Gemcitabine
11872274	Diabetes
11873667	breast cancer
11875597	Gemcitabine
11879560	BRCA1	BRCA2	breast cancer
11888897	BRCA2	breast cancer
11891528	breast cancer
11894005	Gemcitabine
11894125	breast cancer
11901537	Gemcitabine
11907751	Gemcitabine
11908133	breast cancer
11911311	breast cancer
11912167	pancreatic ductal adenocarcinoma
11914932	Gemcitabine
11915726	Gemcitabine
11915729	p53
11929816	Gemcitabine
11942409	breast cancer
11950811	BRCA2	breast cancer
11952242	Gemcitabine
11953187	colon cancer	Diabetes	diabetes mellitus
11953200	Gemcitabine
11953819	p53
11953884	pancreatic ductal adenocarcinoma
11955742	Gemcitabine
11956596	breast cancer
11964083	breast cancer
11968759	Diabetes
11974476	Gemcitabine
11979557	SMAD4
11992802	Diabetes	diabetes mellitus
12000222	breast cancer
12007952	Gemcitabine
12010891	SMAD4	p53
12014623	MGI-114
12014658	p53
12020106	Diabetes	diabetes mellitus
12021893	SMAD4	p53
12021895	SMAD4	TP53	p53
12021896	p53
12021899	Gemcitabine
12023787	breast cancer	Gemcitabine
12023792	Gemcitabine
12024720	Diabetes	diabetes mellitus
12036421	Gemcitabine
12044508	Gemcitabine
12045257	pancreatic ductal adenocarcinoma
12051017	breast cancer
12056705	Gemcitabine
12057145	Gemcitabine
12063821	Diabetes	diabetes mellitus
12063824	p53
12063826	SMAD4	p53
12063827	p53
12063831	Gemcitabine
12065845	p53
12065869	breast cancer
12072602	p53
12075733	breast cancer
12077092	SMAD4	colon cancer
12079267	SMAD4	p53
12079268	hereditary pancreatitis	pancreatic ductal adenocarcinoma
12085037	hereditary pancreatitis
12085203	Gemcitabine
12085237	pancreatic ductal adenocarcinoma
12094335	Gemcitabine
12094699	BRCA2	SMAD4	p53
12096346	SMAD4
12097290	BRCA2	SMAD4	MAP2K4	MADH4	ACVR1B	breast cancer	ovarian cancer
12098607	Gemcitabine
12107556	Gemcitabine
12107836	Gemcitabine
12109801	Gemcitabine
12109802	Gemcitabine
12109856	pancreatic ductal adenocarcinoma
12110314	colon cancer
12115510	Diabetes	diabetes mellitus
12119461	BRCA2	CDKN2A	breast cancer
12120215	SMAD4	p53
12120218	hereditary pancreatitis
12120226	BRCA2	CDKN2A	hereditary breast-ovarian cancer syndrome	ovarian cancer	breast-ovarian cancer	hereditary pancreatitis
12120227	hereditary pancreatitis
12120229	hereditary pancreatitis	pancreatic ductal adenocarcinoma
12120230	BRCA2
12120238	BRCA2	CDKN2A	PRSS1
12123481	Diabetes	diabetes mellitus
12127931	Diabetes	diabetes mellitus
12131767	Diabetes
12133726	colon cancer	breast cancer
12138230	p53
12138236	Gemcitabine
12138244	Gemcitabine
12140283	SMAD4
12145418	hereditary pancreatitis
12145820	p53
12146846	Diabetes	diabetes mellitus
12149301	Gemcitabine
12163695	Diabetes	diabetes mellitus
12165811	breast cancer
12165812	breast cancer
12167581	Gemcitabine
12171884	p53
12174927	Gemcitabine
12182983	Gemcitabine
12183419	breast cancer
12189543	Gemcitabine
12189555	KRAS2
12193860	Gemcitabine
12209670	Gemcitabine
12209671	Gemcitabine
12209672	Gemcitabine
12209673	Gemcitabine
12209674	Gemcitabine
12209675	Gemcitabine
12213350	Diabetes	diabetes mellitus
12213721	Gemcitabine
12214307	BRCA2	Peutz-Jeghers syndrome	breast cancer	hereditary pancreatitis
12232752	Gemcitabine
12234614	p53	breast cancer	ovarian cancer
12237281	BRCA1	ovarian cancer
12239602	breast cancer
12239632	breast cancer
12297922	pancreatic ductal adenocarcinoma
12351162	Diabetes
12353234	p53
12365377	breast cancer
12374701	breast cancer
12377317	Gemcitabine
12377966	G17DT
12378118	Diabetes
12379307	SMAD4
12384795	p53
12385004	Gemcitabine
12392635	Gemcitabine
12399067	Gemcitabine
12406190	pancreatic ductal adenocarcinoma
12407726	Gemcitabine
12408741	breast cancer	Gemcitabine
12408777	Gemcitabine
12409652	G17DT	Gemcitabine
12419447	Gemcitabine
12422311	Gemcitabine
12429655	SMAD4
12432281	pancreatic ductal adenocarcinoma
12436355	Gemcitabine
12438552	colon cancer
12445678	Gemcitabine
12447993	pancreatic ductal adenocarcinoma
12448010	SMAD4	p53
12449037	Gemcitabine
12449045	breast cancer	Gemcitabine
12451037	pancreatic ductal adenocarcinoma
12452071	breast cancer
12454109	CDKN2	SMAD4	MADH4	p53	pancreatic ductal adenocarcinoma
12454511	CDKN2A
12454861	p53
12459645	CDKN2A
12459728	pancreatic ductal adenocarcinoma
12465398	Gemcitabine
12467210	pancreatic ductal adenocarcinoma
12469206	breast cancer
12479060	SMAD4
12479102	pancreatic ductal adenocarcinoma
12481421	Gemcitabine
12483152	SMAD4	p53
12484004	Gemcitabine
12488300	Gemcitabine
12492110	Gemcitabine
12495471	p53
12498017	Erlotinib
12500045	Diabetes	diabetes mellitus
12501168	pancreatic ductal adenocarcinoma
12504047	Gemcitabine
12506475	Gemcitabine
12508340	PRSS1	hereditary pancreatitis
12512917	Diabetes	diabetes mellitus
12513115	Diabetes
12517781	Gemcitabine
12520639	BRCA2	SMAD4	p53
12527944	colon cancer
12537585	SMAD4	p53
12540024	Gemcitabine
12553373	colon cancer
12555988	BRCA2	Peutz-Jeghers syndrome	Diabetes	diabetes mellitus
12556241	pancreatic ductal adenocarcinoma
12556242	Diabetes	diabetes mellitus
12561067	p53
12562645	Gemcitabine
12566911	Gemcitabine
12569133	BRCA2
12569143	BRCA2	breast cancer	ovarian cancer	pancreatic ductal adenocarcinoma
12571808	Gemcitabine
12571811	Gemcitabine
12576921	Gemcitabine
12577227	Gemcitabine
12577228	Gemcitabine
12577231	Gemcitabine
12577234	Gemcitabine
12584745	Gemcitabine
12584914	colon cancer
12590317	Gemcitabine
12598343	Gemcitabine
12599840	hereditary pancreatitis
12601933	Gemcitabine
12604916	Diabetes
12605713	p53
12605716	SMAD4	TP53	p53
12609076	p53
12610883	Gemcitabine
12615714	TGFBR2
12622415	SMAD4
12622418	p53
12622420	BRCA1	BRCA2
12622423	Diabetes	diabetes mellitus
12630768	Gemcitabine
12631675	ovarian cancer
12643012	Gemcitabine
12647072	SMAD4	TP53	p53
12647642	Gemcitabine
12647986	Gemcitabine
12648693	colon cancer
12649104	Gemcitabine
12650603	breast cancer
12654442	Gemcitabine
12655444	Gemcitabine
12655447	Gemcitabine
12655561	TP53
12657951	SMAD4	p53
12661188	colon cancer
12663718	R115777
12667120	Gemcitabine
12667419	Gemcitabine
12670518	BRCA1	BRCA2	breast cancer	ataxia-telangiectasia	Diabetes
12673116	STK11	Peutz-Jeghers syndrome
12673124	pancreatic ductal adenocarcinoma
12673697	Gemcitabine
12676170	Diabetes	diabetes mellitus
12678868	breast cancer
12680221	Gemcitabine
12684686	breast cancer
12696169	SMAD4	p53
12698181	Gemcitabine
12701679	pancreatic ductal adenocarcinoma
12702520	pancreatic ductal adenocarcinoma	Gemcitabine
12703544	SMAD4	TP53	p53
12711305	CDKN2A
12712434	p53
12714546	Diabetes
12717262	pancreatic ductal adenocarcinoma
12717272	Diabetes	diabetes mellitus
12718618	BRCA2	p53	Diabetes	diabetes mellitus	hereditary pancreatitis
12722678	Gemcitabine
12727601	Diabetes	diabetes mellitus
12727809	p53
12727811	KRAS
12730869	Diabetes	diabetes mellitus
12738744	Gemcitabine
12743865	Gemcitabine
12748427	p53
12749274	Gemcitabine
12749761	G17DT	Gemcitabine
12750238	Diabetes
12750283	BRCA2
12750289	pancreatic ductal adenocarcinoma
12754400	Gemcitabine
12757156	pancreatic ductal adenocarcinoma
12757407	Diabetes
12757409	ovarian cancer	Gemcitabine
12759238	KRAS2
12761494	Gemcitabine
12774242	colon cancer
12774526	Gemcitabine
12782576	TP53	p53
12783599	breast cancer	R115777	Gemcitabine
12783602	Gemcitabine
12794245	Gemcitabine
12795537	Gemcitabine
12800145	breast cancer
12808120	pancreatic ductal adenocarcinoma
1281060	colon cancer	breast cancer
12813633	Diabetes	diabetes mellitus
12813641	Gemcitabine
12820727	CD40
12826040	Gemcitabine
12826245	Gemcitabine
12826246	Gemcitabine
12826247	Gemcitabine
12826248	Gemcitabine
12826249	R115777	Gemcitabine
12828523	Diabetes	diabetes mellitus
12829132	Gemcitabine
12837831	BRCA2	Diabetes	diabetes mellitus
12837976	ovarian cancer
12840799	ovarian cancer	Erlotinib
12848590	Erlotinib	Gemcitabine
12850474	Gemcitabine
12853353	Gemcitabine
12854490	p53
12861384	pancreatic ductal adenocarcinoma
12865908	Gemcitabine
12874021	pancreatic ductal adenocarcinoma
1287744	Diabetes	diabetes mellitus
12877750	p53
12878815	p53
12883263	Diabetes	diabetes mellitus
12884910	ovarian cancer
12885810	Gemcitabine
12888824	Diabetes
12894573	Gemcitabine
12894712	Gemcitabine
12895341	p53
12900534	pancreatic ductal adenocarcinoma
12901235	Gemcitabine
12902862	Gemcitabine
12903435	p53
12908138	Gemcitabine
12909221	Gemcitabine
12909734	p53
12909738	SMAD4
12914858	Gemcitabine
12918127	p53
12924436	TP53	p53
12935400	p53
12938264	Gemcitabine
12938271	Gemcitabine
12943810	colon cancer
12943815	Gemcitabine
12943825	Gemcitabine
12946833	p53	Peutz-Jeghers syndrome	breast cancer	hereditary pancreatitis
12947065	Gemcitabine
12961849	colon cancer	breast cancer
12962548	breast cancer
12969792	pancreatic ductal adenocarcinoma
12975669	Gemcitabine
1300550	colon cancer
1300716	Diabetes	diabetes mellitus
1306322	colon cancer
1309358	pancreatic ductal adenocarcinoma
13129554	Gemcitabine
13130170	PRSS1
1334279	breast cancer	ovarian cancer
1349189	colon cancer	breast cancer
13567130	Diabetes	diabetes mellitus
1364229	colon cancer
1378032	breast cancer
1380421	pancreatic ductal adenocarcinoma
1380997	colon cancer
13977256	Diabetes	diabetes mellitus
14058644	Diabetes	diabetes mellitus
14202660	Diabetes	diabetes mellitus
14229552	Diabetes	diabetes mellitus
1434027	Diabetes
14502645	p53
14506191	Gemcitabine
14506698	CDKN2A	p53
14507635	KRAS2
14508125	Gemcitabine
14508516	SMAD4	breast cancer
14511408	p53	Peutz-Jeghers syndrome
14516605	breast cancer	ovarian cancer
14518211	p53
14518215	p53
14518416	Gemcitabine
14519080	Gemcitabine
14526145	Gemcitabine
14530109	Peutz-Jeghers syndrome
14531499	BRCA1	BRCA2	breast cancer	ovarian cancer
14535878	p53
14560157	hereditary pancreatitis
14562009	Gemcitabine
14576487	Diabetes
14578647	Gemcitabine
14581368	colon cancer
14581375	Gemcitabine
14581380	SMAD4
14583479	breast cancer
14586404	pancreatic ductal adenocarcinoma
14596699	Gemcitabine
14598891	colon cancer
14599083	colon cancer	Gemcitabine
14599095	Gemcitabine
14599602	Erlotinib
14604895	CDKN2A
14604996	Diabetes
14605463	Gemcitabine
14606097	Gemcitabine
14606104	colon cancer	ovarian cancer
14612290	p53
14613990	pancreatic ductal adenocarcinoma
14619467	Gemcitabine
14619495	Gemcitabine
14625861	pancreatic ductal adenocarcinoma
14627343	pancreatic ductal adenocarcinoma
14628094	Diabetes
14628426	Gemcitabine
1462971	Diabetes
1463336	Diabetes
14636426	Gemcitabine
14647146	breast cancer
14650957	Gemcitabine
14651201	pancreatic ductal adenocarcinoma	Gemcitabine
14651215	Gemcitabine
14653825	Gemcitabine
14654564	Gemcitabine
14654569	Diabetes
14654905	Gemcitabine
14654955	Gemcitabine
14656949	colon cancer
14657595	Gemcitabine
14657708	SMAD4	pancreatic ductal adenocarcinoma
14665608	Gemcitabine
14675704	Diabetes
14679123	G101W
14692038	Peutz-Jeghers syndrome
14695158	Gemcitabine
14695784	SMAD4	p53
14706336	KRAS
14707728	Gemcitabine
14712212	pancreatic ductal adenocarcinoma
14716296	breast cancer
14719054	pancreatic ductal adenocarcinoma
14723004	Gemcitabine
14726700	BRCA1	BRCA2
14732924	KRAS2
14735693	Gemcitabine
14743205	SMAD4
14743890	SMAD4	p53
14745250	Diabetes	diabetes mellitus
14749121	pancreatic ductal adenocarcinoma
14749618	BRCA2	ataxia-telangiectasia	Diabetes
14749621	Gemcitabine
14750167	Gemcitabine
14750321	Gemcitabine
14751531	colon cancer
14758134	Gemcitabine
14760080	pancreatic ductal adenocarcinoma
14760113	Gemcitabine
14760433	colon cancer	ovarian cancer	Hippel-Lindau syndrome	Diabetes	diabetes mellitus	hereditary pancreatitis
14760645	Diabetes
14762439	SMAD4
14960515	Gemcitabine
14967432	Gemcitabine
14967465	Gemcitabine
14976133	Gemcitabine
14978241	SMAD4	p53
14981540	BRCA2	breast cancer
14981578	breast cancer
14981919	p53
14981965	pancreatic ductal adenocarcinoma
14989135	breast cancer
14990603	pancreatic ductal adenocarcinoma
14991585	Gemcitabine
14997207	pancreatic ductal adenocarcinoma
14997751	Gemcitabine
14998677	breast cancer
14998851	Gemcitabine
1500222	Diabetes
15003513	Gemcitabine
15012974	Gemcitabine
15014353	breast cancer	Gemcitabine
15015574	colon cancer
15017610	PRSS1	hereditary pancreatitis
15022114	Gemcitabine
15028824	pancreatic ductal adenocarcinoma
15028953	hereditary pancreatitis
15029990	Diabetes	diabetes mellitus	hereditary pancreatitis
15031596	Gemcitabine
15036193	CD40
15041732	Gemcitabine
15042293	breast cancer
15047218	colon cancer
15051014	Gemcitabine
15051286	Gemcitabine
15052782	SMAD4	p53
15053037	p53	pancreatic ductal adenocarcinoma
15053038	pancreatic ductal adenocarcinoma
15053044	colon cancer
15056411	pancreatic ductal adenocarcinoma
15066231	Gemcitabine
15069114	Diabetes
15073049	pancreatic ductal adenocarcinoma
15073105	Gemcitabine
15073115	pancreatic ductal adenocarcinoma
15077571	Diabetes	diabetes mellitus
15083362	Diabetes	diabetes mellitus
15084616	R115777	Gemcitabine
15084963	Diabetes
15084968	p53	TERT
15084969	pancreatic ductal adenocarcinoma
15084976	Gemcitabine
15084977	PRSS1	hereditary pancreatitis
15084978	SMAD4
15084981	TP53	p53
15085290	Gemcitabine
15087035	Gemcitabine
1509287	colon cancer
15097860	ATM	p53	ataxia-telangiectasia
15097867	Diabetes
15107617	BRCA2	breast cancer
15110786	SMAD4
1511394	colon cancer
15115683	Diabetes	diabetes mellitus
15131028	Gemcitabine
15131399	BRCA2	breast cancer	ovarian cancer
15131409	Peutz-Jeghers syndrome	ovarian cancer	hereditary pancreatitis
15133762	p53	Gemcitabine
15135833	colon cancer	ovarian cancer
15143880	Gemcitabine
15145162	Gemcitabine
15146471	CDKN2A	G101W
15147717	hereditary pancreatitis
15150118	pancreatic ductal adenocarcinoma
15150585	KRAS2
15151634	Gemcitabine
15155137	Gemcitabine
15160243	Gemcitabine
15161033	Gemcitabine
15161686	pancreatic ductal adenocarcinoma
15161713	colon cancer
15162061	BRCA1	BRCA2	breast cancer
15166270	pancreatic ductal adenocarcinoma
15168361	Diabetes	diabetes mellitus
15169983	colon cancer	G17DT	Gemcitabine
15170674	Diabetes	diabetes mellitus
15173085	BRCA1	BRCA2	breast cancer	ovarian cancer
15173226	CDKN2A
15184866	p53	breast cancer
15184872	SMAD4
15191206	Gemcitabine
15191689	Gemcitabine
15191933	colon cancer	breast cancer	Diabetes	diabetes mellitus
15195889	Gemcitabine
15197207	Gemcitabine
15199612	colon cancer
15202051	pancreatic ductal adenocarcinoma
15205599	Gemcitabine
15205751	Diabetes	diabetes mellitus	hereditary pancreatitis
15211110	Diabetes	diabetes mellitus
15211883	Gemcitabine
15217974	Gemcitabine
15218298	Gemcitabine
15221601	Gemcitabine
15222120	Gemcitabine
15222121	Gemcitabine
15223996	Diabetes	diabetes mellitus
15224285	Peutz-Jeghers syndrome
15226328	Gemcitabine
15226765	Gemcitabine
15226776	breast cancer
15231857	BRCA2	hereditary pancreatitis
15237581	Gemcitabine
15238885	Diabetes	diabetes mellitus
15244186	Diabetes	diabetes mellitus
15245594	pancreatic ductal adenocarcinoma
15246966	hereditary pancreatitis
15249719	Gemcitabine
15252303	pancreatic ductal adenocarcinoma
15254753	colon cancer
15257998	Diabetes
15258755	Gemcitabine
15259505	p53
15264268	BRCA1	BRCA2	CDKN2A	p53	hereditary breast-ovarian cancer syndrome	ovarian cancer	breast-ovarian cancer
15266485	colon cancer
15269152	Gemcitabine
